reviewId,text,text_clean,rating,sentiment,text_length,word_count,date
289152464,"Hoy no ha habido suerte. Paella valenciana que resultó ser más un arroz meloso-caldoso con la carne sanguinolenta y arroz duro. Aunque no nos quejamos, tuvieron el detalle de no cobrarnos (nos verían la cara). Una lástima, no volveremos. Una imagen vale más que mil palabras...",hoy no ha habido suerte paella valenciana que resultó ser más un arroz meloso caldoso con la carne sanguinolenta y arroz duro aunque no nos quejamos tuvieron el detalle de no cobrarnos nos verían la cara una lástima no volveremos una imagen vale más que mil palabras,10,negative,277,46,2015-07-15
666130415,"Entramos y preguntamos si nos podemos sentar en una mesa a tomar un refresco, una camarera nos dice que adelante.
De repente llega un camarero con gafas azules y de muy malas maneras dice que nos podemos sentarnos ahí porque son para cenas
Entiendo que esas mesas estuvieran para otra misión, pero lo que no entiendo son las malas maneras y falta de educación del camarero de gafas azules.
Si fuera mi negocio despediría a una persona que trata de esa forma a un cliente.",entramos y preguntamos si nos podemos sentar en una mesa a tomar un refresco una camarera nos dice que adelante de repente llega un camarero con gafas azules y de muy malas maneras dice que nos podemos sentarnos ahí porque son para cenas entiendo que esas mesas estuvieran para otra misión pero lo que no entiendo son las malas maneras y falta de educación del camarero de gafas azules si fuera mi negocio despediría a una persona que trata de esa forma a un cliente,10,negative,471,85,2019-04-13
526973192,"Nos dejamos llevar por la fachada del lugar y almorzamos un domingo... fue un error. Los platos parecen ricos en la carta pero en la mesa terminan siendo pretenciosos, mal ejecutados y muy pequeños. Pedí los fetuccini con salsa de queso: la salsa parecía de esos paquetes que se hidratan, los fideos estaban recalentados y la porción me dejó con hambre.
El ambiente es muy ruidoso (constante ruido de cubiertos golpeándose, sumamente molesto) y el personal es relativamente amable, nada del otro mundo.
Por último, los precios son altos y extraños (por ejemplo, en 8,71€ qué representa ese centavo???).
No lo recomiendo a menos que no haya otra opción.",nos dejamos llevar por la fachada del lugar y almorzamos un domingo fue un error los platos parecen ricos en la carta pero en la mesa terminan siendo pretenciosos mal ejecutados y muy pequeños pedí los fetuccini con salsa de queso la salsa parecía de esos paquetes que se hidratan los fideos estaban recalentados y la porción me dejó con hambre el ambiente es muy ruidoso constante ruido de cubiertos golpeándose sumamente molesto y el personal es relativamente amable nada del otro mundo por último los precios son altos y extraños por ejemplo en 8 71€ qué representa ese centavo no lo recomiendo a menos que no haya otra opción,20,negative,652,109,2017-09-24
831061948,"Empiezo por lo bueno: la tarta de chocolate estaba buenísima, tipo coulant

La parte mala:
- La atención no fue nada buena. Íbamos con carrito de bebé y ni siquiera hicieron el intento de ayudarnos a subir al primer piso.
A la mitad de la comida llegó el que parecía un jefe, y todo cambió: los cocineros sé subieron la mascarilla, a nosotros ya hasta nos preguntaban si todo estaba bien, cosa que hasta ese momento no se había producido. Vamos, que parecía que estaban allí trabajando todos obligados.

- la comida: croquetas buenas, aperitivos que tienen en la nevera y que te sacan helados, al igual que los huevos con ahumados; al menos podrían tener cuidado en no sacarlo frío directamente de la nevera. El Steak tartar normal, y el arroz meloso rico pero muy picante.

Resumen: si quieres ir a un sitio bonito que tienen Dj y tomarte unas copas probablemente sea tu sitio. Si por el contrario quieres comer bien, yo no iría ni de coña. Además, como dicen en otras opiniones, te cobran 3€ por cada aperitivo gélido con una rodaja de pan, (verídico, solo una rodaja). Y todo lo que he contado, con 2 cervezas y una Coca Cola, 92€.

Está claro que yo no volveré. Espero que le sirva a alguien que esté buscando opiniones.",empiezo por lo bueno la tarta de chocolate estaba buenísima tipo coulant la parte mala la atención no fue nada buena íbamos con carrito de bebé y ni siquiera hicieron el intento de ayudarnos a subir al primer piso a la mitad de la comida llegó el que parecía un jefe y todo cambió los cocineros sé subieron la mascarilla a nosotros ya hasta nos preguntaban si todo estaba bien cosa que hasta ese momento no se había producido vamos que parecía que estaban allí trabajando todos obligados la comida croquetas buenas aperitivos que tienen en la nevera y que te sacan helados al igual que los huevos con ahumados al menos podrían tener cuidado en no sacarlo frío directamente de la nevera el steak tartar normal y el arroz meloso rico pero muy picante resumen si quieres ir a un sitio bonito que tienen dj y tomarte unas copas probablemente sea tu sitio si por el contrario quieres comer bien yo no iría ni de coña además como dicen en otras opiniones te cobran 3€ por cada aperitivo gélido con una rodaja de pan verídico solo una rodaja y todo lo que he contado con 2 cervezas y una coca cola 92€ está claro que yo no volveré espero que le sirva a alguien que esté buscando opiniones,20,negative,1224,221,2022-03-13
167776981,"Se han subido a la parra con los precios, abusan de hidratos, mucha patata, harinas para las salsas, rebozados.... el pimiento rojo que lo ponen en casi todo. En postres utilizan harina de trigo, nata de leche de vaca en vez de otro tipo de leches vegetales.
Poca proteina como tempeh, seitán, tofu...
Además la amabilidad no es la marca de la casa ni en restaurante a la carta, ni en el buffé ni en tiendas. Si pides algún cambio, o no te lo hacen o es a regañadientes.
Hay otros vegetarianos que merecen más la pena, por precio, cantidad, calidad y servicio. Y no por ser vegetariano es más sano, teniendo en cuenta las mezclas que hacen y los ingredientes que utilizan.",se han subido a la parra con los precios abusan de hidratos mucha patata harinas para las salsas rebozados el pimiento rojo que lo ponen en casi todo en postres utilizan harina de trigo nata de leche de vaca en vez de otro tipo de leches vegetales poca proteina como tempeh seitán tofu además la amabilidad no es la marca de la casa ni en restaurante a la carta ni en el buffé ni en tiendas si pides algún cambio o no te lo hacen o es a regañadientes hay otros vegetarianos que merecen más la pena por precio cantidad calidad y servicio y no por ser vegetariano es más sano teniendo en cuenta las mezclas que hacen y los ingredientes que utilizan,20,negative,672,123,2013-07-16
175035782,"El pasado 9 de julio, comí en el Rincón de Jaén I situado en la calle Don Ramón de la cruz. Llevo tiempo yendo, tanto a comer como a tomar alguna caña o ración. He de confesar que una de las cosas que menos me gustaba era lo pesados y cansinos que pueden llegar a ser los camareros, pero era compensado por los buenos platos de los que puedes disfrutar. Muy posiblemente, el pasado día 9 fué la última vez que visite el Rincón de Jaén. No me imaginaba que para llegar a ser encargado de tal lugar, se tuviese que ser una especie de José Luis Torrente. Nunca he pasado tanta vergüenza ajena como aquél día, este ser parecía que no había conocido nunca una mujer, solo le faltó bajarse los pantalones y enseñar lo que le acompaña fielmente a todas partes. Me gustaría que los dueños tomasen nota y actuaran, porque no se puede dar una imagen tan deplorable, aun cuando se tiene productos de calidad.",el pasado 9 de julio comí en el rincón de jaén i situado en la calle don ramón de la cruz llevo tiempo yendo tanto a comer como a tomar alguna caña o ración he de confesar que una de las cosas que menos me gustaba era lo pesados y cansinos que pueden llegar a ser los camareros pero era compensado por los buenos platos de los que puedes disfrutar muy posiblemente el pasado día 9 fué la última vez que visite el rincón de jaén no me imaginaba que para llegar a ser encargado de tal lugar se tuviese que ser una especie de josé luis torrente nunca he pasado tanta vergüenza ajena como aquél día este ser parecía que no había conocido nunca una mujer solo le faltó bajarse los pantalones y enseñar lo que le acompaña fielmente a todas partes me gustaría que los dueños tomasen nota y actuaran porque no se puede dar una imagen tan deplorable aun cuando se tiene productos de calidad,10,negative,897,168,2013-08-31
504446876,"Pedimos tortilla, patatas bravas, chopitos y pulpo. Lo único pasable el pulpo. La tortilla y las bravas ni las acabamos. La salsa de las patatas era bastante mala y la tortilla no sabía a nada. Los chopitos eran una fritanga y tenían poco sabor.",pedimos tortilla patatas bravas chopitos y pulpo lo único pasable el pulpo la tortilla y las bravas ni las acabamos la salsa de las patatas era bastante mala y la tortilla no sabía a nada los chopitos eran una fritanga y tenían poco sabor,10,negative,245,44,2017-07-22
596486625,El camarero deja que desear. Me ha cobrado 5 cervezas en vez de tres. Luego no disponían de la hoja de reclamaciones obligatoria. Me parece injusto no blasfemia,el camarero deja que desear me ha cobrado 5 cervezas en vez de tres luego no disponían de la hoja de reclamaciones obligatoria me parece injusto no blasfemia,10,negative,160,28,2018-07-15
814128122,"Cocina sin pretensiones, poco elaborada y raciones pequeñas. Comida italiana principalmente (pizzas, pasta…)No repetiremos. Nos defraudó.",cocina sin pretensiones poco elaborada y raciones pequeñas comida italiana principalmente pizzas pasta… no repetiremos nos defraudó,20,negative,137,16,2021-10-12
441805246,"Tampoco es para tanto, tenia buena pinta pero al comerla no es lo que esperaba

Probar vosotros y lo vereis",tampoco es para tanto tenia buena pinta pero al comerla no es lo que esperaba probar vosotros y lo vereis,10,negative,107,20,2016-12-03
864718411,La comida todo bien lo que llevan la carne muy atentios pero los camareros pesimos muy mala atencion,la comida todo bien lo que llevan la carne muy atentios pero los camareros pesimos muy mala atencion,10,negative,100,18,2022-10-16
